radius_nm,temperature_C,pH,degradation_rate_per_hour,t50_hours,t90_hours,error
400,30,7.0,0.01,37.6753507014028,82.16432865731461,2790.3688740205844
500,35,7.0,0.02,38.07615230460921,81.96392785571142,2792.64838293822
300,37,5.5,0.02,38.07615230460921,81.96392785571142,2792.64838293822
500,30,7.0,0.03,37.6753507014028,82.76553106212424,2846.2385291625324
350,37,5.5,0.05,36.27254509018036,83.56713426853706,2851.7887076758716
350,35,6.0,0.02,38.276553106212425,82.56513026052104,2858.7685993228943
500,40,7.4,0.01,38.07615230460921,82.76553106212424,2866.9806145356833
450,37,7.0,0.01,38.07615230460921,82.96593186372746,2885.764474841467
400,30,6.5,0.02,38.476953907815634,82.76553106212424,2888.0439837591007
350,30,6.0,0.03,38.07615230460921,83.36673346693387,2923.5731583407287
450,37,6.5,0.02,38.677354709418836,83.36673346693387,2955.2886936197037
300,25,6.0,0.02,38.877755511022045,83.56713426853706,2985.0460038313086
250,25,5.5,0.02,38.877755511022045,83.56713426853706,2985.0460038313086
500,25,7.0,0.05,36.673346693386776,84.76953907815631,2987.241978947876
400,25,6.5,0.03,38.276553106212425,83.96793587174349,2991.380114939298
350,30,6.5,0.01,38.677354709418836,83.96793587174349,3012.6041260878474
500,37,8.0,0.01,38.677354709418836,84.16833667334669,3031.869912169027
350,25,6.0,0.05,36.87374749498998,85.37074148296593,3056.173429022373
500,30,7.4,0.02,39.278557114228455,84.3687374749499,3083.6544431548464
400,37,7.0,0.005,37.27454909819639,85.57114228456913,3096.100979514138
350,25,7.4,0.005,37.4749498997996,85.77154308617234,3126.1795735760093
450,30,8.0,0.01,39.07815631262525,84.96993987975951,3131.2815611182273
400,25,7.4,0.01,39.07815631262525,84.96993987975951,3131.2815611182273
250,30,6.0,0.005,37.4749498997996,85.97194388777554,3146.1682483202862
500,25,7.4,0.03,39.07815631262525,85.77154308617234,3210.4330504696763
450,40,6.0,0.05,37.4749498997996,86.77354709418836,3226.9261569230625
400,37,6.0,0.03,39.07815631262525,86.17234468937876,3250.4907209207995
300,35,5.5,0.02,39.879759519038075,85.77154308617234,3254.487492018104
450,40,7.4,0.005,37.87575150300601,86.97394789579158,3267.897879928193
350,40,5.5,0.03,39.278557114228455,86.37274549098196,3281.533166533467
450,35,7.0,0.01,39.879759519038075,86.57314629258516,3334.924116770615
400,37,6.5,0.01,39.879759519038075,86.57314629258516,3334.924116770615
350,37,6.5,0.005,38.276553106212425,87.57515030060121,3350.4533716732067
300,30,5.5,0.03,39.47895791583166,86.97394789579158,3353.4364922229224
350,35,5.5,0.05,37.87575150300601,87.97595190380761,3371.0540921522397
400,30,8.0,0.005,38.276553106212425,87.7755511022044,3371.1649350805815
500,37,6.5,0.03,39.67935871743487,87.57515030060121,3426.1430275380426
450,35,6.5,0.02,40.480961923847694,87.17434869739479,3429.9791567102143
450,37,8.0,0.005,38.677354709418836,88.57715430861722,3476.0384094842984
500,35,8.0,0.01,40.480961923847694,87.97595190380761,3512.6647684145846
300,40,6.0,0.005,38.877755511022045,88.97795591182364,3529.0775539054052
250,40,5.5,0.005,38.877755511022045,88.97795591182364,3529.0775539054052
300,25,5.5,0.05,38.476953907815634,89.37875751503006,3550.3208420849714
450,30,6.5,0.03,40.08016032064128,88.57715430861722,3552.852558825064
500,37,7.4,0.01,40.681362725450896,88.37675350701403,3565.9448757233904
400,35,7.0,0.005,39.278557114228455,89.57915831663325,3614.8458841530746
450,30,7.4,0.01,41.082164328657306,89.17835671342685,3673.709904779498
450,25,7.0,0.02,41.28256513026052,89.17835671342685,3685.40624334842
400,40,6.0,0.02,41.48296593186373,89.37875751503006,3718.5370339878154
450,25,6.5,0.05,39.07815631262525,90.9819639278557,3756.242906654992
500,40,7.0,0.01,41.48296593186373,89.97995991983967,3783.081353086935
400,35,6.0,0.03,40.881763527054105,90.38076152304609,3791.4234882590827
400,35,6.5,0.01,41.68336673346693,90.38076152304609,3838.3694844599013
200,25,5.5,0.005,40.08016032064128,91.38276553106212,3855.7461215015196
500,25,8.0,0.02,41.88376753507014,90.5811623246493,3872.142842799828
350,40,6.0,0.01,41.88376753507014,90.5811623246493,3872.142842799828
350,35,6.5,0.005,40.08016032064128,91.58316633266533,3877.983783197658
500,40,6.5,0.02,42.08416833667334,90.78156312625251,3906.0768430648873
250,30,5.5,0.01,42.08416833667334,90.9819639278557,3928.0735418733248
300,30,6.0,0.01,42.08416833667334,91.18236472945891,3950.15056164433
400,30,7.4,0.005,40.480961923847694,92.38476953907815,3990.4074280826176
400,30,6.0,0.05,39.67935871743487,92.78557114228455,3990.747988963898
500,35,6.5,0.03,41.48296593186373,91.98396793587173,4003.449945984152
450,35,8.0,0.005,40.681362725450896,92.78557114228455,4047.221657744344
300,25,6.5,0.005,40.681362725450896,92.78557114228455,4047.221657744344
500,30,7.0,0.02,42.68537074148296,91.98396793587173,4075.796643386973
450,37,7.4,0.005,40.881763527054105,93.18637274549097,4104.437492218905
350,37,5.5,0.03,41.88376753507014,92.78557114228455,4117.640652045573
400,25,7.0,0.01,42.68537074148296,92.38476953907815,4120.834213517214
500,35,7.4,0.01,42.68537074148296,92.38476953907815,4120.834213517214
450,37,6.0,0.05,40.08016032064128,93.7875751503006,4127.899245384556
350,30,6.0,0.02,42.88577154308617,92.58517034068136,4155.812386295637
350,25,7.0,0.005,41.082164328657306,93.5871743486974,4162.0549315063
500,30,6.5,0.05,40.280561122244485,94.58917835671342,4232.481957903782
400,25,6.5,0.02,43.08617234468938,93.18637274549097,4236.631338829963
500,25,7.0,0.03,42.484969939879754,93.9879759519038,4291.938747233946
450,40,7.0,0.005,41.68336673346693,94.98997995991984,4360.919996305235
300,40,5.5,0.01,43.48697394789579,94.188376753507,4377.316717603542
300,37,6.0,0.005,41.88376753507014,95.19038076152304,4396.540736784189
250,37,5.5,0.005,41.88376753507014,95.19038076152304,4396.540736784189
350,25,6.0,0.03,42.68537074148296,94.78957915831663,4397.806595154236
350,25,6.5,0.01,43.68737474949899,94.38877755511022,4413.33906289533
400,40,5.5,0.05,41.082164328657306,96.59318637274548,4517.306516841296
500,25,7.4,0.02,44.0881763527054,95.19038076152304,4533.152236336399
500,40,8.0,0.005,42.484969939879754,96.39278557114228,4576.621941277344
450,25,8.0,0.01,44.0881763527054,95.59118236472945,4580.760077268765
450,40,6.5,0.01,44.28857715430861,95.59118236472945,4593.661230276182
400,37,6.0,0.02,44.28857715430861,95.59118236472945,4593.661230276182
450,40,6.0,0.03,43.28657314629258,96.19238476953907,4601.972843482556
350,40,5.5,0.02,44.28857715430861,95.79158316633266,4617.585632186215
500,37,7.0,0.01,44.48897795591182,95.99198396793587,4654.571829028799
250,25,6.0,0.005,42.68537074148296,96.9939879759519,4661.858546752823
300,30,5.5,0.02,44.68937875751503,96.39278557114228,4715.8840325942465
450,35,7.4,0.005,43.08617234468938,97.3947895791583,4735.670298512855
350,37,6.0,0.01,44.68937875751503,96.7935871743487,4764.45572507741
350,35,5.5,0.03,43.8877755511022,97.3947895791583,4786.150417066596
450,30,7.0,0.01,44.88977955911823,96.9939879759519,4802.004168657955
500,37,6.5,0.02,44.88977955911823,97.1943887775551,4826.490817305954
450,35,6.0,0.05,42.08416833667334,98.79759519038075,4848.59514620423
450,30,6.5,0.02,45.29058116232465,97.99599198396793,4951.7658162015405
400,25,8.0,0.005,43.68737474949899,98.99799599198397,4972.837217521214
300,25,5.5,0.03,44.48897795591182,98.79759519038075,4999.071650314656
400,40,6.5,0.005,43.8877755511022,99.19839679358716,5010.86758687716
350,30,5.5,0.05,42.68537074148296,100.0,5037.591977542259
500,30,8.0,0.01,45.49098196392785,98.59719438877755,5040.054618254544
300,35,6.0,0.005,44.0881763527054,99.59919839679358,5074.5090983570335
250,35,5.5,0.005,44.0881763527054,99.59919839679358,5074.5090983570335
500,40,6.0,0.05,43.68737474949899,100.0,5100.089718515186
400,37,5.5,0.05,44.0881763527054,100.0,5125.651061642322
400,30,7.0,0.005,44.48897795591182,100.0,5151.533688619724
400,25,6.0,0.05,44.88977955911823,100.0,5177.737599447391
500,40,7.4,0.005,44.88977955911823,100.0,5177.737599447391
450,37,7.0,0.005,44.88977955911823,100.0,5177.737599447391
450,25,6.5,0.03,45.09018036072144,100.0,5190.960036305075
350,30,6.5,0.005,45.69138276553106,100.0,5231.1092726535235
500,37,8.0,0.005,45.69138276553106,100.0,5231.1092726535235
500,25,6.5,0.05,45.69138276553106,100.0,5231.1092726535235
400,30,6.0,0.03,45.89178356713427,100.0,5244.652993361473
400,35,5.5,0.05,46.09218436873748,100.0,5258.277035031988
400,35,6.0,0.02,46.29258517034068,100.0,5271.981397665069
450,37,6.0,0.03,46.29258517034068,100.0,5271.981397665069
450,30,8.0,0.005,46.29258517034068,100.0,5271.981397665069
400,25,7.4,0.005,46.29258517034068,100.0,5271.981397665069
500,35,7.0,0.01,46.49298597194389,100.0,5285.766081260717
300,37,5.5,0.01,46.49298597194389,100.0,5285.766081260717
500,30,6.5,0.03,46.49298597194389,100.0,5285.766081260717
450,25,7.4,0.01,46.49298597194389,100.0,5285.766081260717
350,35,6.0,0.01,46.8937875751503,100.0,5313.576411339714
400,30,6.5,0.01,46.8937875751503,100.0,5313.576411339714
500,37,6.0,0.05,46.8937875751503,100.0,5313.576411339714
500,35,6.5,0.02,46.8937875751503,100.0,5313.576411339714
400,37,6.5,0.005,47.0941883767535,100.0,5327.60205782306
450,35,7.0,0.005,47.29458917835671,100.0,5341.708025268975
450,37,6.5,0.01,47.29458917835671,100.0,5341.708025268975
350,37,5.5,0.02,47.29458917835671,100.0,5341.708025268975
450,30,6.0,0.05,47.29458917835671,100.0,5341.708025268975
300,25,6.0,0.01,47.49498997995992,100.0,5355.894313677455
400,40,5.5,0.03,47.49498997995992,100.0,5355.894313677455
250,25,5.5,0.01,47.49498997995992,100.0,5355.894313677455
500,25,7.0,0.02,47.89579158316633,100.0,5384.507853382114
500,30,7.4,0.01,47.89579158316633,100.0,5384.507853382114
500,35,8.0,0.005,48.09619238476954,100.0,5398.935104678294
350,25,5.5,0.05,48.29659318637274,100.0,5413.44267693704
350,25,6.0,0.02,48.29659318637274,100.0,5413.44267693704
450,35,6.0,0.03,48.29659318637274,100.0,5413.44267693704
500,37,7.4,0.005,48.29659318637274,100.0,5413.44267693704
450,30,7.4,0.005,48.69739478957915,100.0,5442.698784342231
300,35,5.5,0.01,48.69739478957915,100.0,5442.698784342231
450,40,6.0,0.02,48.89779559118236,100.0,5457.447319488676
350,30,5.5,0.03,49.098196392785574,100.0,5472.276175597688
450,40,5.5,0.05,49.098196392785574,100.0,5472.276175597688
500,35,6.0,0.05,49.098196392785574,100.0,5472.276175597688
500,40,7.0,0.005,49.298597194388776,100.0,5487.185352669267
350,35,5.5,0.02,49.498997995991985,100.0,5502.174850703411
450,35,6.5,0.01,49.498997995991985,100.0,5502.174850703411
400,35,6.5,0.005,49.498997995991985,100.0,5502.174850703411
350,40,6.0,0.005,49.69939879759519,100.0,5517.244669700121
300,30,6.0,0.005,49.899799599198396,100.0,5532.394809659399
250,30,5.5,0.005,49.899799599198396,100.0,5532.394809659399
300,25,5.5,0.02,50.1002004008016,100.0,5547.625270581242
500,40,6.0,0.03,50.300601202404806,100.0,5562.936052465652
450,25,7.0,0.01,50.50100200400801,100.0,5578.327155312629
400,37,5.5,0.03,50.701402805611224,100.0,5593.798579122173
400,40,6.0,0.01,50.701402805611224,100.0,5593.798579122173
500,35,7.4,0.005,50.701402805611224,100.0,5593.798579122173
400,25,7.0,0.005,50.701402805611224,100.0,5593.798579122173
450,25,6.5,0.02,50.901803607214426,100.0,5609.350323894281
500,25,8.0,0.01,51.503006012024045,100.0,5656.487483986008
500,40,6.5,0.01,51.503006012024045,100.0,5656.487483986008
300,40,5.5,0.005,51.70340681362725,100.0,5672.360512608382
400,25,6.0,0.03,51.70340681362725,100.0,5672.360512608382
400,30,6.0,0.02,51.70340681362725,100.0,5672.360512608382
350,25,6.5,0.005,51.903807615230455,100.0,5688.313862193324
450,37,6.0,0.02,52.10420841683367,100.0,5704.347532740832
400,30,5.5,0.05,52.10420841683367,100.0,5704.347532740832
500,30,7.0,0.01,52.30460921843687,100.0,5720.461524250906
450,37,5.5,0.05,52.50501002004008,100.0,5736.6558367235475
500,30,6.5,0.02,52.50501002004008,100.0,5736.6558367235475
500,25,6.5,0.03,52.50501002004008,100.0,5736.6558367235475
350,30,6.0,0.01,52.50501002004008,100.0,5736.6558367235475
450,25,8.0,0.005,52.50501002004008,100.0,5736.6558367235475
450,40,6.5,0.005,52.705410821643284,100.0,5752.930470158754
400,35,5.5,0.03,52.90581162324649,100.0,5769.285424556528
500,37,7.0,0.005,52.90581162324649,100.0,5769.285424556528
400,25,6.5,0.01,52.90581162324649,100.0,5769.285424556528
350,37,6.0,0.005,53.3066132264529,100.0,5802.236296239774
400,40,5.5,0.02,53.507014028056105,100.0,5818.8322135252465
450,30,7.0,0.005,53.507014028056105,100.0,5818.8322135252465
450,25,6.0,0.05,53.70741482965932,100.0,5835.508451773287
500,37,6.0,0.03,53.70741482965932,100.0,5835.508451773287
500,25,7.4,0.01,53.90781563126252,100.0,5852.265010983891
450,30,6.0,0.03,54.30861723446893,100.0,5886.019092292801
350,40,5.5,0.01,54.30861723446893,100.0,5886.019092292801
400,37,6.0,0.01,54.30861723446893,100.0,5886.019092292801
500,30,8.0,0.005,54.50901803607214,100.0,5903.0166143911065
450,35,6.0,0.02,54.50901803607214,100.0,5903.0166143911065
300,30,5.5,0.01,54.709418837675344,100.0,5920.094457451977
500,37,6.5,0.01,55.110220440881754,100.0,5954.491106461419
450,35,5.5,0.05,55.110220440881754,100.0,5954.491106461419
350,25,5.5,0.03,55.31062124248497,100.0,5971.80991240999
350,30,5.5,0.02,55.31062124248497,100.0,5971.80991240999
500,35,7.0,0.005,55.51102204408818,100.0,5989.209039321127
450,30,6.5,0.01,55.51102204408818,100.0,5989.209039321127
450,25,7.4,0.005,55.51102204408818,100.0,5989.209039321127
500,30,6.0,0.05,55.51102204408818,100.0,5989.209039321127
300,37,5.5,0.005,55.71142284569138,100.0,6006.6884871948305
350,35,6.0,0.005,55.91182364729459,100.0,6024.2482560311
400,30,6.5,0.005,56.11222444889779,100.0,6041.888345829936
450,40,5.5,0.03,56.11222444889779,100.0,6041.888345829936
500,35,6.0,0.03,56.312625250501,100.0,6059.6087565913385
450,37,6.5,0.005,56.5130260521042,100.0,6077.4094883153075
250,25,5.5,0.005,56.71342685370741,100.0,6095.290541001843
500,40,6.0,0.02,56.71342685370741,100.0,6095.290541001843
400,35,6.0,0.01,56.71342685370741,100.0,6095.290541001843
300,25,6.0,0.005,56.71342685370741,100.0,6095.290541001843
400,37,5.5,0.02,57.11422845691383,100.0,6131.293609262613
500,30,7.4,0.005,57.31462925851703,100.0,6149.415624836847
500,40,5.5,0.05,57.51503006012024,100.0,6167.617961373649
500,35,6.5,0.01,57.51503006012024,100.0,6167.617961373649
350,37,5.5,0.01,58.11623246492985,100.0,6222.70689675945
400,25,6.0,0.02,58.11623246492985,100.0,6222.70689675945
300,35,5.5,0.005,58.31663326653307,100.0,6241.230517146518
500,25,7.0,0.01,58.91783567134269,100.0,6297.283304083116
500,25,6.5,0.02,58.91783567134269,100.0,6297.283304083116
350,25,6.0,0.01,59.11823647294589,100.0,6316.128208320448
400,25,5.5,0.05,59.3186372745491,100.0,6335.053433520347
450,35,6.5,0.005,59.3186372745491,100.0,6335.053433520347
400,30,5.5,0.03,59.5190380761523,100.0,6354.058979682812
400,35,5.5,0.02,59.71943887775551,100.0,6373.144846807843
450,37,5.5,0.03,59.91983967935872,100.0,6392.3110348954415
450,40,6.0,0.01,60.120240480961925,100.0,6411.557543945607
500,37,6.0,0.02,60.521042084168336,100.0,6450.291524933635
450,25,7.0,0.005,60.72144288577154,100.0,6469.778996871498
350,35,5.5,0.01,60.72144288577154,100.0,6469.778996871498
400,40,6.0,0.005,60.921843687374746,100.0,6489.346789771928
450,25,6.0,0.03,61.12224448897795,100.0,6508.994903634924
450,30,6.0,0.02,61.12224448897795,100.0,6508.994903634924
300,25,5.5,0.01,61.523046092184366,100.0,6548.532094248618
500,25,8.0,0.005,61.723446893787575,100.0,6568.421170999313
500,37,5.5,0.05,61.923847695390776,100.0,6588.390568712575
500,40,6.5,0.005,61.923847695390776,100.0,6588.390568712575
350,25,5.5,0.02,62.124248496993985,100.0,6608.440287388404
450,30,5.5,0.05,62.525050100200396,100.0,6648.78068762776
450,25,6.5,0.01,62.525050100200396,100.0,6648.78068762776
500,30,7.0,0.005,62.7254509018036,100.0,6669.071369191288
450,35,5.5,0.03,62.7254509018036,100.0,6669.071369191288
450,40,5.5,0.02,63.12625250501002,100.0,6709.893695206043
500,25,6.0,0.05,63.12625250501002,100.0,6709.893695206043
500,35,6.0,0.02,63.12625250501002,100.0,6709.893695206043
500,30,6.0,0.03,63.12625250501002,100.0,6709.893695206043
350,30,6.0,0.005,63.326653306613224,100.0,6730.42533965727
400,30,6.0,0.01,63.52705410821643,100.0,6751.037305071064
400,25,6.5,0.005,63.727454909819635,100.0,6771.729591447423
450,37,6.0,0.01,64.12825651302605,100.0,6813.355127087842
500,30,6.5,0.01,64.52905811623246,100.0,6855.301946578527
500,35,5.5,0.05,64.92985971943888,100.0,6897.570049919479
500,25,7.4,0.005,65.13026052104208,100.0,6918.824583033802
500,40,5.5,0.03,65.33066132264528,100.0,6940.159437110693
400,37,6.0,0.005,65.33066132264528,100.0,6940.159437110693
350,40,5.5,0.005,65.53106212424849,100.0,6961.574612150152
400,40,5.5,0.01,65.7314629258517,100.0,6983.0701081521765
300,30,5.5,0.005,65.9318637274549,100.0,7004.645925116765
500,37,6.5,0.005,66.33266533066133,100.0,7048.038521933648
400,30,5.5,0.02,66.73346693386773,100.0,7091.752402600792
450,35,6.0,0.01,66.93386773547094,100.0,7113.729824378215
450,30,6.5,0.005,66.93386773547094,100.0,7113.729824378215
400,25,5.5,0.03,67.13426853707415,100.0,7135.787567118205
450,37,5.5,0.02,67.33466933867734,100.0,7157.925630820759
350,30,5.5,0.01,68.13627254509018,100.0,7247.281095256645
400,35,6.0,0.005,68.53707414829658,100.0,7292.440753249986
450,25,6.0,0.02,68.73747494989979,100.0,7315.141063690506
500,35,6.5,0.005,69.53907815631263,100.0,7406.745515078253
500,40,6.0,0.01,69.73947895791584,100.0,7429.847430331605
500,37,5.5,0.03,69.93987975951903,100.0,7453.029666547523
350,37,5.5,0.005,70.14028056112224,100.0,7476.292223726008
400,37,5.5,0.01,70.14028056112224,100.0,7476.292223726008
450,35,5.5,0.02,70.34068136272545,100.0,7499.63510186706
500,30,6.0,0.02,70.74148296593187,100.0,7546.561821036863
450,30,5.5,0.03,70.74148296593187,100.0,7546.561821036863
500,25,7.0,0.005,71.14228456913827,100.0,7593.809824056931
450,25,5.5,0.05,71.34268537074148,100.0,7617.554307010814
500,25,6.0,0.03,71.34268537074148,100.0,7617.554307010814
400,25,6.0,0.01,71.54308617234469,100.0,7641.379110927265
350,25,6.0,0.005,71.54308617234469,100.0,7641.379110927265
500,25,6.5,0.01,72.54509018036072,100.0,7761.707944948012
450,40,6.0,0.005,72.74549098196393,100.0,7786.0146746398605
500,40,5.5,0.02,73.14629258517034,100.0,7834.869096911258
500,35,5.5,0.03,73.34669338677355,100.0,7859.416789490806
400,35,5.5,0.01,73.34669338677355,100.0,7859.416789490806
350,35,5.5,0.005,73.54709418837675,100.0,7884.044803032919
500,30,5.5,0.05,73.94789579158316,100.0,7933.541793004847
500,37,6.0,0.01,74.34869739478957,100.0,7983.360066827039
300,25,5.5,0.005,74.54909819639278,100.0,8008.389685181986
450,30,6.0,0.01,75.1503006012024,100.0,8083.960466022225
400,25,5.5,0.02,75.1503006012024,100.0,8083.960466022225
450,25,6.5,0.005,75.95190380761522,100.0,8185.8460006184705
350,25,5.5,0.01,76.55310621242485,100.0,8263.103521672605
400,30,6.0,0.005,77.15430861723446,100.0,8341.083931389832
450,40,5.5,0.01,77.55511022044087,100.0,8393.47247601415
500,35,6.0,0.01,77.75551102204409,100.0,8419.787229770162
450,37,6.0,0.005,77.75551102204409,100.0,8419.787229770162
500,37,5.5,0.02,78.1563126252505,100.0,8472.657700169879
500,30,6.5,0.005,78.3567134268537,100.0,8499.213416813585
450,30,5.5,0.02,78.95791583166331,100.0,8579.362492520107
500,25,6.0,0.02,79.75951903807615,100.0,8687.352420271403
400,40,5.5,0.005,79.75951903807615,100.0,8687.352420271403
450,25,5.5,0.03,79.95991983967934,100.0,8714.550704615642
450,35,6.0,0.005,81.56312625250501,100.0,8935.028534021953
500,35,5.5,0.02,81.76352705410821,100.0,8962.94970702929
400,30,5.5,0.01,82.16432865731461,100.0,9019.033015931662
500,30,5.5,0.03,82.76553106212424,100.0,9103.76038650447
350,30,5.5,0.005,82.76553106212424,100.0,9103.76038650447
450,37,5.5,0.01,82.76553106212424,100.0,9103.76038650447
450,25,6.0,0.01,84.3687374749499,100.0,9333.234163718218
500,25,5.5,0.05,84.5691382765531,100.0,9362.279830201485
500,40,6.0,0.005,84.76953907815631,100.0,9391.405817647319
400,37,5.5,0.005,85.57114228456913,100.0,9508.712977056315
450,35,5.5,0.01,86.57314629258516,100.0,9657.154147975309
500,30,6.0,0.01,86.97394789579158,100.0,9717.09286308087
400,25,6.0,0.005,87.17434869739479,100.0,9747.182702077502
500,25,6.5,0.005,88.57715430861722,100.0,9960.060562005772
450,25,5.5,0.02,88.97795591182364,100.0,10021.605696362665
400,35,5.5,0.005,89.37875751503006,100.0,10083.47211456982
500,40,5.5,0.01,89.97995991983967,100.0,10176.874149099802
500,37,6.0,0.005,90.78156312625251,100.0,10302.53468861571
450,30,6.0,0.005,91.58316633266533,100.0,10429.480363532675
500,30,5.5,0.02,91.98396793587173,100.0,10493.435126766557
400,25,5.5,0.01,92.18436873747495,100.0,10525.532989827352
350,25,5.5,0.005,93.38677354709418,100.0,10719.80690840599
500,25,5.5,0.03,93.9879759519038,100.0,10818.028200689958
450,40,5.5,0.005,94.78957915831663,100.0,10950.114417211174
500,35,6.0,0.005,94.98997995991984,100.0,10983.336773747895
500,37,5.5,0.01,95.99198396793587,100.0,11150.653370869995
450,30,5.5,0.01,96.7935871743487,100.0,11285.952425893873
500,25,6.0,0.01,97.79559118236472,100.0,11456.88346633146
500,25,5.5,0.01,100.0,100.0,11840.0
500,25,5.5,0.02,100.0,100.0,11840.0
500,30,5.5,0.005,100.0,100.0,11840.0
500,25,5.5,0.005,100.0,100.0,11840.0
500,35,5.5,0.01,100.0,100.0,11840.0
500,35,5.5,0.005,100.0,100.0,11840.0
500,25,6.0,0.005,100.0,100.0,11840.0
500,30,5.5,0.01,100.0,100.0,11840.0
500,30,6.0,0.005,100.0,100.0,11840.0
400,30,5.5,0.005,100.0,100.0,11840.0
400,25,5.5,0.005,100.0,100.0,11840.0
450,30,5.5,0.005,100.0,100.0,11840.0
500,37,5.5,0.005,100.0,100.0,11840.0
450,35,5.5,0.005,100.0,100.0,11840.0
450,37,5.5,0.005,100.0,100.0,11840.0
450,25,6.0,0.005,100.0,100.0,11840.0
450,25,5.5,0.01,100.0,100.0,11840.0
450,25,5.5,0.005,100.0,100.0,11840.0
500,40,5.5,0.005,100.0,100.0,11840.0
